level_1_description,Название технического места,eo_code,eo_description,mvz,level_2_description,operation_start_date,operation_finish_date,avearage_day_operation_hours
Олимпиадинский ГОК,Самосвалы CAT 777F,100000038761,Коробка передач №LSP03015,1113011120.0,Рудоуправление,13.05.2017,,22.5
Олимпиадинский ГОК,Самосвалы CAT 777F,100000039207,Редуктор бортовой левый,1118011223.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038438,Двигатель внутр.сгорания №8BR02410,1113011620.0,Рудоуправление,28.05.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038834,Коробка передач №2BE05644,1113011620.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039280,Редуктор бортовой левый,1113011620.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039474,Редуктор бортовой правый,1113011620.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038835,Коробка передач №2BE05241,1118011223.0,Рудоуправление,05.07.2012,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039281,Редуктор бортовой правый,1118011223.0,Рудоуправление,05.07.2012,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039475,Редуктор бортовой правый BR 120-2,1118011223.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Выемочно-транспортирующие машины,100000044975,Двигатель внутр.сгорания №24445,1114011123.0,Рудоуправление,14.03.2013,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038415,Двигатель внутр.сгорания №8BR02453,1113011620.0,Рудоуправление,31.12.2013,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038811,Коробка передач №2BE06127,1113011620.0,Рудоуправление,18.12.2019,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039451,Редуктор бортовой правый,1113011620.0,Рудоуправление,18.02.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038812,Коробка передач №2BE06355,1113011620.0,Рудоуправление,10.08.2016,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039452,Редуктор бортовой правый,1113011620.0,Рудоуправление,31.03.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038814,Коробка передач,1113011620.0,Рудоуправление,10.08.2016,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039260,Редуктор бортовой левый,1113011620.0,Рудоуправление,28.02.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039454,Редуктор бортовой правый,1113011620.0,Рудоуправление,06.03.2014,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038419,Двигатель внутр.сгорания №8BR03139,1113011620.0,Рудоуправление,10.08.2016,,22.5
Олимпиадинский ГОК,Экскаваторы,100000039704,Двигатель внутр.сгорания №328178,1114011620.0,Рудоуправление,13.07.2017,,22.5
Олимпиадинский ГОК,Выемочно-транспортирующие машины,100000045083,Двигатель внутр.сгорания №117971,1114011223.0,Рудоуправление,26.12.2017,,22.5
Олимпиадинский ГОК,Самосвалы Komatsu 830E-1AC,100000039171,Мотор-колесо правое,1118011223.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы Komatsu 830E-1AC,100000038326,Генератор силовой линии,1113011720.0,Рудоуправление,07.08.2016,,22.5
Олимпиадинский ГОК,Самосвалы Komatsu 830E-1AC,100000039168,Мотор-колесо правое №W12120310,1113011720.0,Рудоуправление,07.08.2016,,22.5
Олимпиадинский ГОК,Самосвалы Komatsu HD1500-8,100000039349,Редуктор бортовой левый,1113012020.0,Рудоуправление,28.12.2019,,22.5
Олимпиадинский ГОК,Самосвалы Komatsu HD1500-8,100000039544,Редуктор бортовой правый,1113012020.0,Рудоуправление,28.12.2019,,22.5
Олимпиадинский ГОК,Самосвалы Komatsu HD1500-8,100000039350,Редуктор бортовой левый,1113012020.0,Рудоуправление,28.12.2019,,22.5
Олимпиадинский ГОК,Самосвалы Komatsu HD1500-8,100000039545,Редуктор бортовой правый,1113012020.0,Рудоуправление,28.12.2019,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000056108,Коробка передач JGG02898,1113011920.0,Рудоуправление,19.10.2020,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039409,Редуктор бортовой правый,1118011223.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000056157,Коробка передач №JGG02886,1118011223.0,Рудоуправление,11.12.2020,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038778,Коробка передач,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038771,Коробка передач КР 48-3 №2BE05213,1113011620.0,Рудоуправление,24.06.2009,,22.5
Олимпиадинский ГОК,Самосвалы Komatsu 830E-1AC,100000039141,Мотор-колесо левое №W12090897,1113011720.0,Рудоуправление,30.06.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039217,Редуктор бортовой левый,1113011620.0,Рудоуправление,03.08.2009,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039413,Редуктор бортовой правый,1118011223.0,Рудоуправление,19.06.2014,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039214,Редуктор бортовой левый 785C BR 112-3,1118011223.0,Рудоуправление,06.05.2009,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039247,Редуктор бортовой левый,1118011223.0,Рудоуправление,13.12.2013,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000072267,Двигатель внутр.сгорания №8BR02192,1113011620.0,Рудоуправление,28.02.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 777F,100000072810,Редуктор бортовой правый,1118011223.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Станки буровые DE810,100000045482,Двигатель бурения №73268106,1111021520.0,Рудоуправление,19.02.2017,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000069362,Двигатель внутр.сгорания №8BR02777,1113011620.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038838,Коробка передач №2BE05232,1113011620.0,Рудоуправление,31.07.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039429,Редуктор бортовой правый,1113011620.0,Рудоуправление,29.02.2016,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039479,Редуктор бортовой правый,1113011620.0,Рудоуправление,13.11.2009,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000039279,Редуктор бортовой левый,1113011620.0,Рудоуправление,05.07.2012,,22.5
Полюс Вернинское,Участок БВР,100000021717,Станок буровой СБШ-250 № 1109,1211021120.0,Рудоуправление (Карьер Вернинский),01.08.2020,,22.5
Полюс Вернинское,Участок БВР,100000024266,ЭД асинх АДЧР315МА6,1211021120.0,Рудоуправление (Карьер Вернинский),01.08.2020,,22.5
Полюс Вернинское,Участок БВР,100000024267,ЭД асинх 5АИ180S4,1211021120.0,Рудоуправление (Карьер Вернинский),01.08.2020,,22.5
Полюс Вернинское,Участок БВР,100000024268,ЭД асинх 5АИ200L4,1211021120.0,Рудоуправление (Карьер Вернинский),01.08.2020,,22.5
